idEscola,nome_escola,tipo_rede,nota_ideb,media_ponderada_se
35910909,SALIM SEDEH DEPUTADO ETEC,Estadual,6.20,5.71
35443657,MAIRINQUE ETEC DE,Estadual,6.20,5.32
41159594,POL MILITAR DO PARANA 2 C EF M,Estadual,6.20,6.29
35013961,JOSE BENTO CONEGO ETEC,Estadual,6.20,5.74
35440115,ETEC PROFESSOR JOSE CARLOS SENO JUNIOR,Estadual,6.20,5.66
35406296,SUZANO ETEC DE,Estadual,6.20,5.49
35038787,ARISTOTELES FERREIRA ETEC,Estadual,6.20,5.84
43295070,COLEGIO TIRADENTES SANTA MARIA,Estadual,6.20,6.69
43000304,COLEGIO TIRADENTES PELOTAS,Estadual,6.20,6.31
35000486,ALBERT EINSTEIN ETEC,Estadual,6.20,5.86
43295070,COLEGIO TIRADENTES SANTA MARIA,Estadual,6.20,6.69
35446749,CERQUILHO ETEC DE,Estadual,6.20,5.76
35363315,ITAQUERA ETEC DE,Estadual,6.20,5.33
53014812,CEMI EP DO GAMA,Estadual,6.20,6.10
35405346,ERMELINDA GIANNINI TEIXEIRA PROFA ETEC,Estadual,6.20,5.78
35925962,ETEC DE HORTOLANDIA,Estadual,6.20,5.69
35003694,GUARACY SILVEIRA ETEC,Estadual,6.20,6.07
52020576,COLEGIO ESTADUAL DA POLICIA MILITAR DE GOIAS DR CESAR TOLEDO,Estadual,6.20,6.23
35290749,ETEC PROFESSORA MARIA CRISTINA MEDEIROS,Estadual,6.20,5.83
43361315,COLEGIO TIRADENTES SAO GABRIEL,Estadual,6.20,6.58
52060039,COLEGIO ESTADUAL RAULINA DA FONSECA PASCOAL,Estadual,6.20,4.86
35299339,PRAIA GRANDE ETEC DE,Estadual,6.20,5.49
35440115,ETEC PROFESSOR JOSE CARLOS SENO JUNIOR,Estadual,6.20,5.66
53015495,COL MILITAR TIRADENTES,Estadual,6.20,6.74
35479585,BARTOLOMEU BUENO DA SILVA ANHANGUERA ETEC,Estadual,6.20,5.51
35028824,PHILADELPHO GOUVEA NETTO ETEC,Estadual,6.20,5.97
35428930,JADYR SALLES PROFESSOR ETEC,Estadual,6.20,6.27
35481658,BRAZ PASCHOALIN PREFEITO ETEC,Estadual,6.20,5.25
35438431,SANTA ISABEL ESCOLA TECNICA ESTADUAL DE,Estadual,6.20,5.79
35477850,ARMANDO PANNUNZIO ETEC,Estadual,6.10,6.05
35478015,DARCY PEREIRA DE MORAES ETEC,Estadual,6.10,5.53
42152070,COLEGIO POLICIAL MILITAR FELICIANO NUNES PIRES,Estadual,6.10,6.72
35033583,ANTONIO DEVISATE ETEC,Estadual,6.10,5.91
52070182,COLEGIO ESTADUAL OEMIS VIRGINIO MACHADO,Estadual,6.10,4.09
35299340,NAIR LUCCAS RIBEIRO ETEC,Estadual,6.10,5.40
35299340,NAIR LUCCAS RIBEIRO ETEC,Estadual,6.10,5.40
35446713,NELSON ALVES VIANNA DR ETEC,Estadual,6.10,5.36
35910909,SALIM SEDEH DEPUTADO ETEC,Estadual,6.10,5.71
35290658,ETEC PROFESSOR MASSUYUKI KAWANO,Estadual,6.10,5.83
35910909,SALIM SEDEH DEPUTADO ETEC,Estadual,6.10,5.71
35445927,ITARARE ETEC DE,Estadual,6.10,5.73
35035361,MARIA DOLORES VERISSIMO MADUREIRA PROFESSORA,Estadual,6.10,6.00
52020533,COLEGIO ESTADUAL DA POLICIA MILITAR GOIAS GABRIEL ISSA,Estadual,6.10,6.24
35478015,DARCY PEREIRA DE MORAES ETEC,Estadual,6.10,5.53
35042328,NELSON DO NASCIMENTO MONTEIRO PROFESSOR,Estadual,6.10,5.87
35294883,ETEC PROFESSOR RODOLPHO JOSE DEL GUERRA,Estadual,6.10,5.64
35406284,ETEC PROFESSORA ILZA NASCIMENTO PINTUS,Estadual,6.10,5.86
35020643,PEDRO FERREIRA ALVES ETEC,Estadual,6.10,5.94
35014965,ATILIO INNOCENTI PROF,Estadual,6.10,5.70
35038787,ARISTOTELES FERREIRA ETEC,Estadual,6.10,5.84
35011897,ANTONIO ABLAS FILHO DOUTOR,Estadual,6.10,5.62
41079159,PEDRO II C E C D EF M,Estadual,6.10,5.26
35000954,HORACIO AUGUSTO DA SILVEIRA PROF ETEC,Estadual,6.10,5.76
35001636,CAMARGO ARANHA PROF ETEC,Estadual,6.10,6.08
35001946,JOSE ROCHA MENDES ETEC,Estadual,6.10,5.64
43361315,COLEGIO TIRADENTES SAO GABRIEL,Estadual,6.10,6.58
35479585,BARTOLOMEU BUENO DA SILVA ANHANGUERA ETEC,Estadual,6.10,5.51
35004352,GETULIO VARGAS ETEC,Estadual,6.10,6.06
35012658,ALFREDO DE BARROS SANTOS PROF ETEC,Estadual,6.10,6.08
41065859,CASTRO ALVES C E EF M,Estadual,6.10,5.76
43000304,COLEGIO TIRADENTES PELOTAS,Estadual,6.10,6.31
43000304,COLEGIO TIRADENTES PELOTAS,Estadual,6.10,6.31
35025641,JOAQUIM FERREIRA DO AMARAL ETEC,Estadual,6.10,5.86
35428899,MONTE MOR ETEC DE,Estadual,6.10,5.60
43361340,COLEGIO TIRADENTES IJUI,Estadual,6.10,6.58
35434589,JOAO MARIA STEVANATTO ETEC,Estadual,6.10,5.81
35290701,ETEC CAROLINA CARINHATO SAMPAIO,Estadual,6.10,5.31
52046273,COLEGIO ESTADUAL DA POLICIA MILITAR DE GOIAS DE FORMOSA DOMINGOS DE OLIVEIRA,Estadual,6.10,5.76
41163184,POL MILITAR C DA EF M,Estadual,6.10,6.39
35034356,NHONHO BRAGA CORONEL,Estadual,6.10,5.66
35433858,TIQUATIRA ETEC,Estadual,6.10,6.00
35925962,ETEC DE HORTOLANDIA,Estadual,6.10,5.69
35019847,BENEDITO STORANI ETEC,Estadual,6.10,6.06
52088499,COLEGIO ESTADUAL DA POLICIA MILITAR DE GOIAS UNIDADE CARLOS CUNHA FILHO,Estadual,6.10,6.00
35019847,BENEDITO STORANI ETEC,Estadual,6.10,6.06
35440036,FRANCISCO MORATO ETEC DE,Estadual,6.10,5.33
35438820,RAPOSO TAVARES ETEC,Estadual,6.10,5.54
35438820,RAPOSO TAVARES ETEC,Estadual,6.10,5.54
35438820,RAPOSO TAVARES ETEC,Estadual,6.10,5.54
35457450,JORNALISTA ROBERTO MARINHO ESCOLA TECNICA ESTADUAL,Estadual,6.10,6.06
35461532,DOROTI QUIOMI KANASHIRO TOYOHARA DRA PROF ETEC,Estadual,6.10,5.64
35405206,ARY DE CAMARGO PEDROSO ETEC,Estadual,6.10,6.06
35025641,JOAQUIM FERREIRA DO AMARAL ETEC,Estadual,6.10,5.86
35345891,JUSCELINO KUBITSCHEK DE OLIVEIRA ETEC,Estadual,6.10,5.44
35021097,JOSE DE MELLO MORAES PROFESSOR,Estadual,6.10,5.81
35028915,JAMIL KHAUAN PROFESSOR,Estadual,6.10,5.88
35441594,GUSTAVO TEIXEIRA ETEC,Estadual,6.10,5.84
52050866,COLEGIO ESTADUAL COMPLEXO N 5,Estadual,6.10,4.14
52052656,CENTRO DE ENSINO EM PERIODO INTEGRAL JOSE FELICIANO FERREIRA,Estadual,6.10,5.32
41125568,SAO PEDRO E SAO PAULO C E EF M,Estadual,6.10,6.30
35016238,FERNANDO PRESTES ETEC,Estadual,6.10,6.10
35013365,RYOITI YASSUDA,Estadual,6.10,5.72
26176262,ESCOLA TECNICA ESTADUAL PROFESSORA CELIA SIQUEIRA,Estadual,6.10,3.96
23083794,EEEP PROFESSORA LUIZA DE TEODORO VIEIRA,Estadual,6.10,4.07
23163402,EEEP GOVERNADOR VIRGILIO TAVORA,Estadual,6.10,3.34
23323418,EEEP PAULO PETROLA,Estadual,6.10,3.68
26016028,ESCOLA DE REFERENCIA EM ENSINO MEDIO JOAQUIM MENDES DA SILVA,Estadual,6.10,3.34
26027828,ESCOLA DE REFERENCIA EM ENSINO MEDIO PEDRO BEZERRA DE MELO,Estadual,6.10,3.37
26185938,ESCOLA TECNICA ESTADUAL EDSON MORORO MOURA,Estadual,6.10,3.90
31081426,COLEGIO TIRADENTES PMMG,Estadual,6.10,6.13
35564102,CAIEIRAS ETEC DE,Estadual,6.10,5.34
26176203,ESCOLA TECNICA ESTADUAL PROFESSOR PAULO FREIRE,Estadual,6.10,3.29
23545380,EEEP ALAN PINHO TABOSA,Estadual,6.10,3.25
23564024,EEEP PROFESSOR SEBASTIAO VASCONCELOS SOBRINHO,Estadual,6.10,3.50
23325429,EEEP OTILIA CORREIA SARAIVA,Estadual,6.10,3.96
31331121,COLEGIO TIRADENTES DA PMMG - UNIDADE VESPASIANO,Estadual,6.10,6.52
26178230,ESCOLA TECNICA ESTADUAL CICERO DIAS,Estadual,6.10,5.03
22017011,CETI INES MARIA DE SOUSA ROCHA,Estadual,6.10,3.19
31075230,COLEGIO TIRADENTES PMMG,Estadual,6.10,6.06
26408643,ESCOLA DE REFERENCIA EM ENSINO MEDIO PROFESSORA BENEDITA DE MORAIS GUERRA,Estadual,6.10,3.44
23081996,EEEP SALABERGA TORQUATO GOMES DE MATOS,Estadual,6.10,3.71
23029153,EEM FRANCISCO SOARES DE OLIVEIRA,Estadual,6.10,2.92
31068870,COLEGIO TIRADENTES PMMG,Estadual,6.10,6.37
35448285,BARUERI ETEC DE,Estadual,6.10,5.53
35017589,JOAO BELARMINO ETEC,Estadual,6.10,5.94
23034190,EEEP LUIZ GONZAGA FONSECA MOTA,Estadual,6.10,3.24
23056592,ADOLFO FERREIRA DE SOUSA EEEP,Estadual,6.10,3.44
32049536,CEEFMTI BRAULIO FRANCO,Estadual,6.10,4.74
35033169,PEDRO DARCADIA NETO ETEC,Estadual,6.10,5.97
23246731,EEEP PROFESSORA MARIA DE JESUS RODRIGUES ALVES,Estadual,6.10,3.12
31307726,COLEGIO TIRADENTES PMMG - UNIDADE CONTAGEM,Estadual,6.10,6.21
23272317,EEEP JULIO FRANCA,Estadual,6.10,3.67
22025308,CETI GOVERNADOR DIRCEU MENDES ARCOVERDE,Estadual,6.10,3.99
23545399,EEEP JOSE RIBEIRO DAMASCENO,Estadual,6.10,3.39
31331121,COLEGIO TIRADENTES DA PMMG - UNIDADE VESPASIANO,Estadual,6.10,6.52
35021842,ANNA DE OLIVEIRA FERRAZ PROFA ETEC,Estadual,6.10,5.86
23265027,EEEP MONSENHOR JOSE ALOYSIO PINTO,Estadual,6.10,3.45
35021842,ANNA DE OLIVEIRA FERRAZ PROFA ETEC,Estadual,6.10,5.86
23323612,EEEP JOSE MARIA FALCAO,Estadual,6.10,3.98
13015370,ESCOLA ESTADUAL EUCLIDES CORREA VIEIRA,Estadual,6.10,2.87
23133155,EEEP AVELINO MAGALHAES,Estadual,6.10,3.78
35578587,PROFESSORA ORNELLA RITA FERRARI SACILOTTO,Estadual,6.10,6.27
22025308,CETI GOVERNADOR DIRCEU MENDES ARCOVERDE,Estadual,6.10,3.99
23077174,EEEP PRESIDENTE ROOSEVELT,Estadual,6.10,3.88
26122685,ESCOLA TECNICA ESTADUAL PROFESSOR AGAMENON MAGALHAES - ETEPAM,Estadual,6.10,4.17
23215534,COLEGIO MILITAR DO CORPO DE BOMBEIROS ESCRITORA RACHEL DE QUEIROZ,Estadual,6.10,5.72
31015245,COLEGIO TIRADENTES PMMG - BARBACENA,Estadual,6.10,6.28
23040629,EEEP FLAVIO GOMES GRANJEIRO,Estadual,6.10,3.35
35019926,ALBERTO FERES PREFEITO ETEC,Estadual,6.10,6.00
35014308,MACHADO DE ASSIS ETEC,Estadual,6.10,5.73
31023841,COLEGIO TIRADENTES PMMG,Estadual,6.10,6.26
31368148,COLEGIO TIRADENTES PMMG - UNIDADE SAO JOAO DEL REI,Estadual,6.10,6.24
23235691,EEEP EUSEBIO DE QUEIROZ,Estadual,6.10,4.40
23002590,EEEP MONSENHOR EXPEDITO DA SILVEIRA DE SOUSA,Estadual,6.10,3.35
35022073,JOAO MANOEL DO AMARAL,Estadual,6.10,6.14
23080841,EEEP GOVERNADOR LUIZ GONZAGA DA FONSECA MOTA,Estadual,6.10,3.90
23264071,EEEP MARIA DOLORES ALCANTARA E SILVA,Estadual,6.10,3.93
31203122,COLEGIO TIRADENTES PMMG,Estadual,6.10,6.44
23013680,EEEP GOVERNADOR WALDEMAR ALCANTARA,Estadual,6.10,3.73
23264063,EEEP EDSON QUEIROZ,Estadual,6.10,3.43
23072750,EEEP JUAREZ TAVORA,Estadual,6.10,4.04
26187051,ESCOLA TECNICA ESTADUAL MINISTRO FERNANDO LYRA,Estadual,6.10,4.51
35014308,MACHADO DE ASSIS ETEC,Estadual,6.00,5.73
35033169,PEDRO DARCADIA NETO ETEC,Estadual,6.00,5.97
23564423,EEEP DR JOSE ALVES DA SILVEIRA,Estadual,6.00,3.94
32029012,EEEFM VICTORIO BRAVIM,Estadual,6.00,5.34
31281204,COLEGIO TIRADENTES PMMG,Estadual,6.00,6.05
26179857,ESCOLA TECNICA ESTADUAL PORTO DIGITAL,Estadual,6.00,4.70
26185806,ESCOLA TECNICA ESTADUAL GOVERNADOR EDUARDO CAMPOS,Estadual,6.00,4.02
31160253,COLEGIO TIRADENTES PMMG,Estadual,6.00,6.28
23246740,EEEP MARIA ALTAIR AMERICO SABOIA,Estadual,6.00,3.05
35562282,LUZIA MARIA MACHADO PROFA ETEC,Estadual,6.00,5.33
26187825,ESCOLA TECNICA ESTADUAL JURANDIR BEZERRA LINS,Estadual,6.00,4.19
23235675,EEEP PROFESSOR ANTONIO VALMIR DA SILVA,Estadual,6.00,3.83
23142332,EEEP AMELIA FIGUEIREDO DE LAVOR,Estadual,6.00,3.14
23323434,EEEP MARIO ALENCAR,Estadual,6.00,3.86
21021953,COLEGIO MILITAR TIRADENTES I - SAO LUIS,Estadual,6.00,4.97
23030046,EEEP FRANCISCA CASTRO DE MESQUITA,Estadual,6.00,3.41
11049634,EEEMTI PROFESSOR ALEJANDRO YAGUE MAYOR,Estadual,6.00,5.44
23236078,EEEP OSMIRA EDUARDO DE CASTRO,Estadual,6.00,3.79
35019926,ALBERTO FERES PREFEITO ETEC,Estadual,6.00,6.00
23072318,EEEP JOSE DE BARCELOS,Estadual,6.00,4.01
21100560,COLEGIO MILITAR TIRADENTES III - BACABAL,Estadual,6.00,4.78
23246650,EEEP MARIA EUDES BEZERRA VERAS,Estadual,6.00,2.82
23236078,EEEP OSMIRA EDUARDO DE CASTRO,Estadual,6.00,3.79
35014886,JOSE PEDRETTI NETTO PROF,Estadual,6.00,4.89
23085592,EEEP MANOEL MANO,Estadual,6.00,3.60
23030046,EEEP FRANCISCA CASTRO DE MESQUITA,Estadual,6.00,3.41
31331121,COLEGIO TIRADENTES DA PMMG - UNIDADE VESPASIANO,Estadual,6.00,6.52
31362280,COLEGIO TIRADENTES PMMG,Estadual,6.00,6.55
23081996,EEEP SALABERGA TORQUATO GOMES DE MATOS,Estadual,6.00,3.71
23072792,EEEP JULIA GIFFONI,Estadual,6.00,3.93
23264063,EEEP EDSON QUEIROZ,Estadual,6.00,3.43
23564032,EEEP PROFESSOR FRANCISCO ARISTOTELES DE SOUSA,Estadual,6.00,3.95
32029306,EEEFM PONTO DO ALTO,Estadual,6.00,4.10
23246731,EEEP PROFESSORA MARIA DE JESUS RODRIGUES ALVES,Estadual,6.00,3.12
23111291,EEEP ALFREDO NUNES DE MELO,Estadual,6.00,3.88
32059310,EEEFM AGOSTINHO AGRIZZI,Estadual,6.00,4.13
23259493,EEEP FRANCISCO PAIVA TAVARES,Estadual,6.00,3.51
35017589,JOAO BELARMINO ETEC,Estadual,6.00,5.94
23041030,EEEP WALTER RAMOS DE ARAUJO,Estadual,6.00,3.85
23252391,EEEP MARIA ANGELA DA SILVEIRA BORGES,Estadual,6.00,3.81
26176238,ESCOLA TECNICA ESTADUAL PROFESSOR LUCILO AVILA PESSOA,Estadual,6.00,4.26
23246731,EEEP PROFESSORA MARIA DE JESUS RODRIGUES ALVES,Estadual,6.00,3.12
26185741,ESCOLA TECNICA ESTADUAL PROFESSOR FRANCISCO JONAS FEITOSA COSTA,Estadual,6.00,4.01
35017577,CORIOLANO BURGOS DR,Estadual,6.00,5.87
23323612,EEEP JOSE MARIA FALCAO,Estadual,6.00,3.98
23133155,EEEP AVELINO MAGALHAES,Estadual,6.00,3.78
23264071,EEEP MARIA DOLORES ALCANTARA E SILVA,Estadual,6.00,3.93
23323612,EEEP JOSE MARIA FALCAO,Estadual,6.00,3.98
23545372,EEEP PROFESSORA ABIGAIL SAMPAIO,Estadual,6.00,3.46
31068870,COLEGIO TIRADENTES PMMG,Estadual,6.00,6.37
23320214,EEEP RITA AGUIAR BARBOSA,Estadual,6.00,3.43
35266887,RENATO CORDEIRO DOUTOR ETEC,Estadual,6.00,5.49
31368148,COLEGIO TIRADENTES PMMG - UNIDADE SAO JOAO DEL REI,Estadual,6.00,6.24
31368237,COLEGIO TIRADENTES PMMG - UNIDADE SETE LAGOAS,Estadual,6.00,6.11
23242949,EEEP PROFESSORA ALDA FACANHA,Estadual,6.00,3.89
23236442,EEEP DOM WALFRIDO TEIXEIRA VIEIRA,Estadual,6.00,3.52
26035553,ESCOLA ESTADUAL DE APLICACAO PROFESSORA VANDE DE SOUZA FERREIRA,Estadual,6.00,4.84
26133949,ESCOLA DE REFERENCIA EM ENSINO MEDIO PROFESSORA CARLOTA BRECKENFELD,Estadual,6.00,3.81
23109149,MONSENHOR ODORICO DE ANDRADE EEEP,Estadual,6.00,3.74
26121816,ESCOLA TECNICA ESTADUAL ALMIRANTE SOARES DUTRA,Estadual,6.00,4.18
23116960,EEEP PROFESSOR PLACIDO ADERALDO CASTELO,Estadual,6.00,3.67
23264063,EEEP EDSON QUEIROZ,Estadual,6.00,3.43
23264071,EEEP MARIA DOLORES ALCANTARA E SILVA,Estadual,6.00,3.93
35025240,EDUARDO VELHO FILHO PROF,Estadual,6.00,6.38
23116960,EEEP PROFESSOR PLACIDO ADERALDO CASTELO,Estadual,6.00,3.67
35025240,EDUARDO VELHO FILHO PROF,Estadual,6.00,6.38
23265426,EEEP PROFESSORA ELSA MARIA PORTO COSTA LIMA,Estadual,6.00,3.68
23246812,EEEP DARCY RIBEIRO,Estadual,6.00,3.84
26035553,ESCOLA ESTADUAL DE APLICACAO PROFESSORA VANDE DE SOUZA FERREIRA,Estadual,6.00,4.84
23030046,EEEP FRANCISCA CASTRO DE MESQUITA,Estadual,6.00,3.41
27051528,COLEGIO DA POLICIA MILITAR TIRADENTES - UNIDADE AGRESTE,Estadual,6.00,5.00
31075230,COLEGIO TIRADENTES PMMG,Estadual,6.00,6.06
26181282,ESCOLA TECNICA ESTADUAL JOSE ALENCAR GOMES DA SILVA,Estadual,6.00,4.36
23056592,ADOLFO FERREIRA DE SOUSA EEEP,Estadual,6.00,3.44
23236469,EEEP ADERSON BORGES DE CARVALHO,Estadual,6.00,3.27
23056592,ADOLFO FERREIRA DE SOUSA EEEP,Estadual,6.00,3.44
32010702,CEEFMTI CONDE DE LINHARES,Estadual,6.00,5.34
23111291,EEEP ALFREDO NUNES DE MELO,Estadual,6.00,3.88
35481658,BRAZ PASCHOALIN PREFEITO ETEC,Estadual,6.00,5.25
43157653,ESC EST ENS MED MADRE MADALENA,Estadual,6.00,5.94
35026694,ELIAS NECHAR ETEC,Estadual,6.00,5.72
35015416,DEMETRIO AZEVEDO JUNIOR DR ETEC,Estadual,6.00,5.72
35005847,ETEC DE GUARULHOS,Estadual,6.00,5.74
35267211,CELSO CHARURI DR ETEC,Estadual,6.00,5.41
35032037,ANTONIO EUFRASIO DE TOLEDO PROF DR ETEC,Estadual,6.00,5.63
35020643,PEDRO FERREIRA ALVES ETEC,Estadual,6.00,5.94
52064832,CENTRO DE ENSINO EM PERIODO INTEGRAL MILITAR DOUTOR THARSIS CAMPOS,Estadual,6.00,5.74
35017231,EMILIO ROMI COMENDADOR,Estadual,6.00,5.91
41118154,JOSE DE ANCHIETA C E EF M,Estadual,6.00,5.86
35024569,PAULINO BOTELHO ETEC,Estadual,6.00,5.84
52051102,CENTRO DE ENSINO EM PERIODO INTEGRAL PROFESSORA ANA MARIA FERREIRA DE PAULA,Estadual,6.00,4.07
35299339,PRAIA GRANDE ETEC DE,Estadual,6.00,5.49
35024107,JOSE MARTIMIANO DA SILVA ETEC,Estadual,6.00,5.86
35446816,CIDADE DO LIVRO ETEC,Estadual,6.00,6.14
35440620,ABDIAS DO NASCIMENTO ETEC,Estadual,6.00,4.71
35462378,SUELY MARIA CACAO AMBIEL BATISTA PROFESSORA,Estadual,6.00,6.09
52020533,COLEGIO ESTADUAL DA POLICIA MILITAR GOIAS GABRIEL ISSA,Estadual,6.00,6.24
35438424,JARDIM ANGELA ESCOLA TECNICA ESTADUAL,Estadual,6.00,5.30
41102622,LARANJEIRAS DO SUL C E DE EF M,Estadual,6.00,5.99
35915865,AMIM JUNDI ETEC,Estadual,6.00,5.91
35438424,JARDIM ANGELA ESCOLA TECNICA ESTADUAL,Estadual,6.00,5.30
35024569,PAULINO BOTELHO ETEC,Estadual,6.00,5.84
35438480,JARAGUA ESCOLA TECNICA ESTADUAL,Estadual,6.00,5.30
42199204,CEDUP DE CHAPECO,Estadual,6.00,5.56
35294937,ALBERTO SANTOS DUMONT ETEC,Estadual,6.00,5.40
35433871,EURO ALBINO DE SOUZA ETEC,Estadual,6.00,5.68
35438820,RAPOSO TAVARES ETEC,Estadual,6.00,5.54
35024797,PEDRO BADRAN ETEC,Estadual,6.00,5.60
52088499,COLEGIO ESTADUAL DA POLICIA MILITAR DE GOIAS UNIDADE CARLOS CUNHA FILHO,Estadual,6.00,6.00
35428905,CIDADE TIRADENTES ETEC DE,Estadual,6.00,4.74
35024107,JOSE MARTIMIANO DA SILVA ETEC,Estadual,6.00,5.86
35001636,CAMARGO ARANHA PROF ETEC,Estadual,6.00,6.08
35021817,ARMANDO BAYEUX DA SILVA PROF ETEC,Estadual,6.00,5.93
35003608,BASILIDES DE GODOY PROF ETEC,Estadual,6.00,6.17
41051262,DISTRITAL DE JOA C E DO C EF M,Estadual,6.00,5.10
52039854,COLEGIO ESTADUAL DA POLICIA MILITAR DE GOIAS PEDRO LUDOVICO TEIXEIRA -TRINDADE,Estadual,6.00,4.56
35019720,CONDE DO PARNAIBA,Estadual,6.00,6.19
35475221,IBATE ETEC DE,Estadual,6.00,5.43
35434589,JOAO MARIA STEVANATTO ETEC,Estadual,6.00,5.81
35046012,LAURO GOMES ETEC,Estadual,6.00,6.12
35428930,JADYR SALLES PROFESSOR ETEC,Estadual,6.00,6.27
35034356,NHONHO BRAGA CORONEL,Estadual,6.00,5.66
35022913,ANGELO SCARABUCCI,Estadual,6.00,5.63
35925950,JOSE DAGNONI DR PROF ETEC,Estadual,6.00,5.73
35434589,JOAO MARIA STEVANATTO ETEC,Estadual,6.00,5.81
35345600,WALDYR DURON JUNIOR ETEC,Estadual,6.00,5.75
35390896,CUBATAO ETEC DE,Estadual,6.00,5.26
35294937,ALBERTO SANTOS DUMONT ETEC,Estadual,6.00,5.40
35012658,ALFREDO DE BARROS SANTOS PROF ETEC,Estadual,6.00,6.08
35035361,MARIA DOLORES VERISSIMO MADUREIRA PROFESSORA,Estadual,6.00,6.00
41079116,NESTOR V DOS SANTOS C E C M EF M,Estadual,6.00,5.56
35496376,ANA FRANCO DA ROCHA BRANDO PROFA,Estadual,6.00,5.96
52020576,COLEGIO ESTADUAL DA POLICIA MILITAR DE GOIAS DR CESAR TOLEDO,Estadual,6.00,6.23
35434607,CARAGUATATUBA ETEC DE,Estadual,6.00,5.94
35579798,ETEC ITAQUERA II,Estadual,6.00,5.73
35405346,ERMELINDA GIANNINI TEIXEIRA PROFA ETEC,Estadual,6.00,5.78
35024569,PAULINO BOTELHO ETEC,Estadual,6.00,5.84
35015702,ANTONIO BERRETA PROF,Estadual,6.00,5.90
35586092,ETEC JOAO ELIAS MARGUTTI,Estadual,6.00,5.04
35445927,ITARARE ETEC DE,Estadual,6.00,5.73
52069206,CENTRO DE ENSINO EM PERIODO INTEGRAL SYLVIO DE MELLO,Estadual,6.00,5.65
41389336,MARALUCIA C E C EF M,Estadual,6.00,5.56
35026694,ELIAS NECHAR ETEC,Estadual,6.00,5.72
35024077,SEBASTIAO FERNANDES PALMA PROFESSOR,Estadual,5.90,6.20
35011897,ANTONIO ABLAS FILHO DOUTOR,Estadual,5.90,5.62
35566585,RIO GRANDE DA SERRA ETEC,Estadual,5.90,5.53
35393400,ARTES ETEC DE,Estadual,5.90,5.88
35028915,JAMIL KHAUAN PROFESSOR,Estadual,5.90,5.88
35299340,NAIR LUCCAS RIBEIRO ETEC,Estadual,5.90,5.40
41068645,JARDIM GISELE C E EF M,Estadual,5.90,5.90
52046273,COLEGIO ESTADUAL DA POLICIA MILITAR DE GOIAS DE FORMOSA DOMINGOS DE OLIVEIRA,Estadual,5.90,5.76
35003669,ALEXANDRE VON HUMBOLDT,Estadual,5.90,5.60
35909385,IVETE SALA DE QUEIROZ PROFESSORA,Estadual,5.90,5.24
35290658,ETEC PROFESSOR MASSUYUKI KAWANO,Estadual,5.90,5.83
35024107,JOSE MARTIMIANO DA SILVA ETEC,Estadual,5.90,5.86
41355032,ITAGIBA FORTUNATO C E EF M,Estadual,5.90,5.21
41079230,SANTA ROSA DO OCOI C E C EF M,Estadual,5.90,5.85
35013523,ILZA IRMA MOELLER COPPIO PROFESSORA,Estadual,5.90,5.59
43070990,ESC EST ENS MED RICARDO FRANCISCO GASPARIN,Estadual,5.90,5.45
35031860,MARIA LUIZA FORMOZINHO RIBEIRO PROFESSORA,Estadual,5.90,6.03
35294858,LINS ETEC DE,Estadual,5.90,5.64
35405346,ERMELINDA GIANNINI TEIXEIRA PROFA ETEC,Estadual,5.90,5.78
35015416,DEMETRIO AZEVEDO JUNIOR DR ETEC,Estadual,5.90,5.72
35501505,MAIRIPORA ETEC DE,Estadual,5.90,5.28
35440115,ETEC PROFESSOR JOSE CARLOS SENO JUNIOR,Estadual,5.90,5.66
35049712,DALVA VIEIRA ITAVO PROFESSORA,Estadual,5.90,5.93
35024442,SEBASTIAO DE OLIVEIRA ROCHA PROFESSOR,Estadual,5.90,5.96
52020533,COLEGIO ESTADUAL DA POLICIA MILITAR GOIAS GABRIEL ISSA,Estadual,5.90,6.24
52069206,CENTRO DE ENSINO EM PERIODO INTEGRAL SYLVIO DE MELLO,Estadual,5.90,5.65
52034119,COLEGIO ESTADUAL DA POLICIA MILITAR DE GOIAS VASCO DOS REIS,Estadual,5.90,6.07
35477850,ARMANDO PANNUNZIO ETEC,Estadual,5.90,6.05
35042328,NELSON DO NASCIMENTO MONTEIRO PROFESSOR,Estadual,5.90,5.87
35337705,ETEC VEREADOR E VICE PREFEITO SERGIO DA FONSECA,Estadual,5.90,5.10
35001946,JOSE ROCHA MENDES ETEC,Estadual,5.90,5.64
35008126,PAULO VI PAPA,Estadual,5.90,5.61
35016780,ODILON BATISTA JORDAO VEREADOR,Estadual,5.90,5.75
35016780,ODILON BATISTA JORDAO VEREADOR,Estadual,5.90,5.75
35013419,JOAO GOMES DE ARAUJO ETEC,Estadual,5.90,5.75
35033935,JACINTO FERREIRA DE SA ETEC,Estadual,5.90,5.80
35028782,LEME CARDEAL,Estadual,5.90,5.44
41125568,SAO PEDRO E SAO PAULO C E EF M,Estadual,5.90,6.30
41132122,PARANA C E DO EF M PROFIS,Estadual,5.90,6.03
35290683,GUSTAVO KLUG TENENTE AVIADOR ETEC,Estadual,5.90,5.77
35907042,SYLVIO DE MATTOS CARVALHO PROF DR ETEC,Estadual,5.90,5.81
52058840,CENTRO DE ENSINO EM PERIODO INTEGRAL OSEAS BORGES GUIMARAES,Estadual,5.90,5.03
35033297,AUGUSTO TORTOLERO ARAUJO ETEC,Estadual,5.90,5.49
43091792,ESC EST ENS MED 1 DE MAIO,Estadual,5.90,5.69
